시도,화재유형,발화요인대분류,발화요인소분류,장소대분류,인명피해_발생여부,발생_월,발생_시간,발생_요일
광주광역시,"건축,구조물",전기적 요인,미확인단락,생활서비스,0,11,13,0
인천광역시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","판매,업무시설",0,11,13,0
경기도,"건축,구조물",부주의,담배꽁초,주거,0,11,13,0
충청남도,임야,방화의심,방화의심,임야,0,11,13,0
경기도,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,11,13,0
충청남도,"건축,구조물",기타,기타,주거,0,11,13,0
울산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,13,0
경기도,"건축,구조물",부주의,"용접, 절단, 연마",산업시설,0,11,13,0
전라남도,"건축,구조물",부주의,불장난,교육시설,0,11,13,0
인천광역시,"자동차,철도차량",미상,미상,"자동차,철도차량",0,11,13,0
경기도,"건축,구조물",전기적 요인,접촉불량에 의한 단락,생활서비스,0,11,14,0
대구광역시,"건축,구조물",기계적 요인,노후,산업시설,0,11,14,0
대전광역시,"건축,구조물",부주의,"용접, 절단, 연마",생활서비스,0,11,14,0
대구광역시,"건축,구조물",기계적 요인,"과열, 과부하","의료,복지시설",0,11,14,0
경기도,임야,부주의,"불씨,불꽃,화원방치",임야,0,11,14,0
경상남도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,11,14,0
경상남도,"건축,구조물",미상,미상,산업시설,1,11,14,0
충청북도,"위험물,가스제조소등",화학적 요인,화학적 발화(유증기 확산),"위험물,가스제조소",1,11,15,0
경상북도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,15,0
서울특별시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,15,0
충청남도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,11,15,0
서울특별시,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,11,15,0
서울특별시,"건축,구조물",전기적 요인,접촉불량에 의한 단락,생활서비스,0,11,15,0
부산광역시,"건축,구조물",부주의,가연물 근접방치,주거,0,11,15,0
전북특별자치도,"자동차,철도차량",부주의,가연물 근접방치,"자동차,철도차량",0,11,15,0
충청남도,"건축,구조물",부주의,기타(부주의),산업시설,0,11,16,0
광주광역시,"건축,구조물",미상,미상,산업시설,0,11,16,0
전북특별자치도,"건축,구조물",부주의,담배꽁초,기타서비스,0,11,17,0
부산광역시,"건축,구조물",부주의,담배꽁초,주거,0,11,17,0
서울특별시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",생활서비스,0,11,17,0
제주특별자치도,"건축,구조물",방화,방화,주거,0,11,17,0
경상북도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,17,0
경상남도,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",산업시설,0,11,17,0
경기도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,11,17,0
경상남도,기타(쓰레기 화재등),부주의,음식물 조리중,기타,0,11,17,0
울산광역시,"건축,구조물",기계적 요인,"과열, 과부하",산업시설,0,11,17,0
경상북도,"건축,구조물",기계적 요인,노후,생활서비스,0,11,18,0
광주광역시,"건축,구조물",가스누출(폭발),가스누출(폭발),주거,1,11,18,0
대구광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,11,18,0
서울특별시,"건축,구조물",부주의,음식물 조리중,"판매,업무시설",0,11,18,0
서울특별시,"건축,구조물",기타,기타,생활서비스,0,11,18,0
전라남도,"건축,구조물",부주의,"불씨,불꽃,화원방치",산업시설,0,11,18,0
서울특별시,"건축,구조물",전기적 요인,층간단락,생활서비스,0,11,18,0
강원특별자치도,"건축,구조물",기계적 요인,"과열, 과부하",산업시설,1,11,19,0
경상남도,"건축,구조물",가스누출(폭발),가스누출(폭발),산업시설,1,11,19,0
서울특별시,"건축,구조물",부주의,음식물 조리중,"판매,업무시설",0,11,19,0
서울특별시,"건축,구조물",미상,미상,생활서비스,0,11,20,0
경상남도,"건축,구조물",전기적 요인,절연열화에 의한 단락,기타서비스,0,11,20,0
광주광역시,"건축,구조물",전기적 요인,과부하/과전류,생활서비스,0,11,21,0
경기도,"건축,구조물",부주의,"용접, 절단, 연마",산업시설,0,11,21,0
경기도,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,11,21,0
경기도,"건축,구조물",전기적 요인,절연열화에 의한 단락,주거,0,11,21,0
경상남도,"건축,구조물",미상,미상,주거,0,11,21,0
경상북도,"건축,구조물",미상,미상,주거,0,11,22,0
전북특별자치도,"건축,구조물",기계적 요인,노후,주거,0,11,23,0
서울특별시,"건축,구조물",부주의,음식물 조리중,주거,0,11,23,0
충청북도,"건축,구조물",전기적 요인,"누전,지락",주거,0,11,23,0
부산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,23,0
경기도,"건축,구조물",전기적 요인,기타(전기적요인),주거,0,11,1,1
경기도,"자동차,철도차량",부주의,가연물 근접방치,"자동차,철도차량",0,11,1,1
서울특별시,"건축,구조물",전기적 요인,접촉불량에 의한 단락,주거,0,11,2,1
서울특별시,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,11,3,1
제주특별자치도,"자동차,철도차량",전기적 요인,기타(전기적요인),"자동차,철도차량",0,11,3,1
충청남도,"건축,구조물",기계적 요인,"과열, 과부하","판매,업무시설",0,11,4,1
경기도,"건축,구조물",부주의,담배꽁초,주거,0,11,4,1
강원특별자치도,"건축,구조물",전기적 요인,미확인단락,주거,0,11,5,1
인천광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,기타서비스,0,11,5,1
인천광역시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",생활서비스,1,11,5,1
경기도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,11,5,1
경기도,"건축,구조물",부주의,음식물 조리중,생활서비스,0,11,5,1
경상남도,"건축,구조물",전기적 요인,절연열화에 의한 단락,"의료,복지시설",0,11,6,1
서울특별시,"건축,구조물",전기적 요인,절연열화에 의한 단락,주거,0,11,6,1
경기도,"건축,구조물",기계적 요인,"과열, 과부하",생활서비스,0,11,6,1
경상남도,"건축,구조물",기계적 요인,"과열, 과부하",산업시설,0,11,7,1
경기도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,11,7,1
경기도,"자동차,철도차량",미상,미상,"자동차,철도차량",0,11,7,1
경기도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,11,7,1
부산광역시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",주거,0,11,8,1
경기도,"건축,구조물",전기적 요인,미확인단락,주거,0,11,8,1
강원특별자치도,임야,부주의,쓰레기 소각,임야,0,11,8,1
경기도,"자동차,철도차량",부주의,가연물 근접방치,"자동차,철도차량",0,11,8,1
대구광역시,임야,부주의,담배꽁초,임야,0,11,8,1
경기도,"건축,구조물",미상,미상,생활서비스,1,11,8,1
경상북도,기타(쓰레기 화재등),기타,기타,기타,0,11,8,1
대전광역시,"건축,구조물",전기적 요인,미확인단락,산업시설,0,11,9,1
전라남도,"건축,구조물",전기적 요인,트래킹에 의한 단락,주거,0,11,9,1
서울특별시,"건축,구조물",미상,미상,산업시설,1,11,9,1
충청북도,"건축,구조물",미상,미상,주거,0,11,9,1
충청북도,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",산업시설,0,11,9,1
부산광역시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",주거,0,11,9,1
서울특별시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",생활서비스,0,11,10,1
경상남도,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,11,10,1
서울특별시,"건축,구조물",전기적 요인,절연열화에 의한 단락,"판매,업무시설",0,11,10,1
경기도,"건축,구조물",미상,미상,주거,1,11,10,1
강원특별자치도,임야,기타,기타,임야,0,11,10,1
제주특별자치도,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",주거,0,11,10,1
전라남도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,11,1
경기도,"건축,구조물",부주의,담배꽁초,산업시설,0,11,11,1
경상북도,"건축,구조물",부주의,"용접, 절단, 연마",산업시설,0,11,11,1
인천광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,"판매,업무시설",0,11,11,1
인천광역시,"자동차,철도차량",교통사고,교통사고,"자동차,철도차량",0,11,11,1
강원특별자치도,"건축,구조물",전기적 요인,미확인단락,기타서비스,0,11,11,1
경기도,기타(쓰레기 화재등),기타,기타,기타,0,11,11,1
경기도,"건축,구조물",부주의,"불씨,불꽃,화원방치","판매,업무시설",0,11,11,1
서울특별시,"건축,구조물",부주의,음식물 조리중,주거,0,11,11,1
경상남도,"자동차,철도차량",부주의,가연물 근접방치,"자동차,철도차량",0,11,11,1
서울특별시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,11,1
강원특별자치도,"자동차,철도차량",전기적 요인,절연열화에 의한 단락,"자동차,철도차량",0,11,12,1
대구광역시,"건축,구조물",부주의,담배꽁초,주거,0,11,12,1
전라남도,기타(쓰레기 화재등),부주의,음식물 조리중,기타,0,11,12,1
경기도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,11,12,1
인천광역시,"건축,구조물",전기적 요인,기타(전기적요인),주거,0,11,13,1
대전광역시,"건축,구조물",부주의,"용접, 절단, 연마",생활서비스,0,11,13,1
충청북도,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,11,13,1
서울특별시,"건축,구조물",전기적 요인,미확인단락,"판매,업무시설",0,11,13,1
서울특별시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,13,1
강원특별자치도,임야,부주의,"불씨,불꽃,화원방치",임야,0,11,13,1
경기도,기타(쓰레기 화재등),부주의,"용접, 절단, 연마",기타,0,11,14,1
충청북도,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타서비스,0,11,14,1
전라남도,"건축,구조물",기계적 요인,"과열, 과부하",주거,0,11,14,1
충청북도,"건축,구조물",미상,미상,주거,0,11,14,1
경상북도,기타(쓰레기 화재등),미상,미상,기타,0,11,14,1
경상북도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,11,15,1
울산광역시,"건축,구조물",기계적 요인,기타(기계적요인),산업시설,0,11,15,1
경기도,"건축,구조물",전기적 요인,절연열화에 의한 단락,주거,0,11,15,1
부산광역시,"건축,구조물",부주의,담배꽁초,주거,0,11,15,1
부산광역시,"건축,구조물",부주의,음식물 조리중,주거,0,11,16,1
서울특별시,"건축,구조물",기계적 요인,노후,생활서비스,0,11,16,1
강원특별자치도,"건축,구조물",화학적 요인,자연발화,생활서비스,0,11,16,1
서울특별시,"건축,구조물",부주의,담배꽁초,집합시설,0,11,17,1
경상남도,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,11,17,1
부산광역시,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,11,17,1
충청북도,"자동차,철도차량",부주의,"불씨,불꽃,화원방치","자동차,철도차량",0,11,17,1
경상남도,"건축,구조물",전기적 요인,접촉불량에 의한 단락,산업시설,0,11,18,1
경상남도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,11,18,1
대전광역시,"건축,구조물",부주의,음식물 조리중,주거,0,11,19,1
경기도,"건축,구조물",부주의,"용접, 절단, 연마",기타서비스,0,11,19,1
경상북도,"건축,구조물",미상,미상,"판매,업무시설",0,11,19,1
인천광역시,"건축,구조물",부주의,담배꽁초,주거,1,11,19,1
경기도,"건축,구조물",전기적 요인,트래킹에 의한 단락,생활서비스,0,11,19,1
경상북도,"건축,구조물",부주의,음식물 조리중,생활서비스,0,11,19,1
경상남도,"건축,구조물",전기적 요인,미확인단락,"판매,업무시설",0,11,19,1
서울특별시,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"의료,복지시설",0,11,20,1
경상북도,"건축,구조물",미상,미상,주거,0,11,20,1
서울특별시,"자동차,철도차량",전기적 요인,과부하/과전류,"자동차,철도차량",0,11,20,1
전라남도,"건축,구조물",부주의,"불씨,불꽃,화원방치",생활서비스,0,11,20,1
대구광역시,"자동차,철도차량",부주의,담배꽁초,"자동차,철도차량",0,11,21,1
전라남도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,11,22,1
강원특별자치도,"자동차,철도차량",전기적 요인,미확인단락,"자동차,철도차량",0,11,22,1
경기도,"건축,구조물",화학적 요인,자연발화,생활서비스,0,11,22,1
서울특별시,"건축,구조물",부주의,음식물 조리중,생활서비스,0,11,22,1
부산광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,11,22,1
경기도,"건축,구조물",전기적 요인,미확인단락,기타서비스,0,11,23,1
울산광역시,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,11,23,1
울산광역시,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,11,23,1
서울특별시,"건축,구조물",부주의,음식물 조리중,기타서비스,0,11,23,1
전북특별자치도,"건축,구조물",전기적 요인,절연열화에 의한 단락,교육시설,0,11,23,1
울산광역시,"건축,구조물",부주의,담배꽁초,주거,0,11,23,1
서울특별시,"건축,구조물",미상,미상,기타서비스,0,11,23,1
전라남도,"건축,구조물",전기적 요인,절연열화에 의한 단락,기타서비스,0,11,0,2
경기도,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,11,0,2
전북특별자치도,"건축,구조물",전기적 요인,접촉불량에 의한 단락,생활서비스,0,11,0,2
