player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
Hjalmar Ekdal,Sweden,Sweden,DF,27,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isak Hien,Sweden,Sweden,DF,27,1999,Atalanta,3,3,216,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,72,60,72,2,0,,0,1.33,6,6,0,0,1.87,0,3,3,0,0,1,3,,,0,,,,,,,,,,,,,,,,,,
Jacob Widell Zetterstr?m,Sweden,Sweden,GK,27,1998,Derby County,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,50,90,2,0,,2,0.5,1,4,-3,-1.5,-1.5,0,0,0,0,0,0,0,,,0,2,2,180,4,2,15,11,73.3,0,1,1,0,0,0,0,0,0,
Jesper Karlstr?m,Sweden,Sweden,MF,30,1995,Udinese,2,2,138,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.65,0,0,,69,38.3,69,0,0,,2,1.5,4,5,-1,-0.65,0.16,0,3,0,0,0,1,3,,,0,,,,,,,,,,,,,,,,,,
Ken Sema,Sweden,Sweden,"FW,MF",32,1993,,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.63,0,0,,16,4.4,,0,1,16,3,1,0,0,0,0,0.78,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Kristoffer Nordfeldt,Sweden,Sweden,GK,36,1989,AIK Stockholm,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,50,90,2,0,,2,1.5,6,6,0,0,1.5,0,0,0,0,0,0,0,,,0,2,2,180,6,3,9,3,33.3,1,0,1,0,0,0,0,0,0,
Lucas Bergvall,Sweden,Sweden,MF,20,2006,Tottenham,4,1,181,2,0,1,1,0,0,0,1,0,0,0.5,0.5,0,0.5,2,0,0,0.99,0,0,,45,50.3,65,0,3,39,0,1,4,4,0,0,1.51,0,7,4,0,3,2,2,,,0,,,,,,,,,,,,,,,,,,
Mattias Svanberg,Sweden,Sweden,MF,27,1999,Wolfsburg,2,0,16,0.2,1,0,1,1,0,0,0,0,5.63,0,5.63,5.63,5.63,3,2,66.7,16.88,11.25,0.33,0.5,8,4.4,,0,2,8,2,1.5,1,0,1,5.63,6.67,0,0,1,0,0,1,1,,,0,,,,,,,,,,,,,,,,,,
Taha Ali,Sweden,Sweden,"FW,MF",27,1998,Malm?,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,19,10.3,,0,2,19,2,0,0,2,-2,-4.86,-4.59,0,0,2,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Victor Lindel?f,Sweden,Sweden,"DF,MF",31,1994,Aston Villa,4,4,356,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.51,0,0,,89,98.9,89,3,0,,0,1,7,10,-3,-0.76,-0.76,0,3,0,0,0,4,1,,,0,,,,,,,,,,,,,,,,,,
Viktor Gy?keres,Sweden,Sweden,FW,28,1998,Arsenal,4,4,360,4,1,2,3,1,0,0,1,0,0.25,0.5,0.75,0.25,0.75,12,6,50,3,1.5,0.08,0.17,90,100,90,4,0,,0,1,7,10,-3,-0.75,,0,4,7,1,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Viktor Johansson,Sweden,Sweden,GK,27,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasin Ayari,Sweden,Sweden,MF,22,2003,Brighton,4,4,339,3.8,2,0,2,2,0,0,1,0,0.53,0,0.53,0.53,0.53,7,3,42.9,1.86,0.8,0.29,0.67,85,94.2,85,2,0,,0,1,7,9,-2,-0.53,3.75,0,4,8,0,19,3,4,,,0,,,,,,,,,,,,,,,,,,
Ardon Jashari,Switzerland,Switzerland,MF,23,2002,Milan,3,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.5,0,0,,24,12,45,0,2,14,3,0.67,0,3,-3,-3.75,-4.94,0,2,1,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Aur?le Amenda,Switzerland,Switzerland,DF,22,2003,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breel Embolo,Switzerland,Switzerland,FW,29,1997,Rennes,6,6,501,5.6,2,2,4,1,1,1,2,1,0.36,0.36,0.72,0.18,0.54,10,5,50,1.8,0.9,0.1,0.2,84,83.5,84,1,0,,0,1.83,8,3,5,0.9,1.81,1,9,11,4,1,2,0,,,0,,,,,,,,,,,,,,,,,,
Cedric Itten,Switzerland,Switzerland,"FW,MF",29,1996,D?sseldorf,3,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,14,7,,0,3,14,3,2.33,2,1,1,2.14,1.66,0,4,2,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Christian Fassnacht,Switzerland,Switzerland,"FW,MF",32,1993,Young Boys,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,6,1,,0,1,6,5,3,0,0,0,0,-0.61,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Dan Ndoye,Switzerland,Switzerland,"MF,FW",25,2000,Nottingham,6,5,406,4.5,2,0,2,2,0,0,0,0,0.44,0,0.44,0.44,0.44,16,8,50,3.55,1.77,0.13,0.25,68,67.7,79,0,1,11,0,1.83,4,1,3,0.67,0.2,0,5,16,4,11,4,5,,,0,,,,,,,,,,,,,,,,,,
Denis Zakaria,Switzerland,Switzerland,DF,29,1996,Monaco,4,4,357,4,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,40,1.26,0.5,0,0,89,59.5,89,1,0,,2,1.25,4,2,2,0.5,-0.24,0,4,0,1,13,9,5,,,0,,,,,,,,,,,,,,,,,,
Djibril Sow,Switzerland,Switzerland,MF,29,1997,Sevilla,4,2,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0.71,0.36,0,0,63,42.2,79,0,2,48,2,1.75,7,2,5,1.78,2.04,0,5,4,0,3,2,1,,,0,,,,,,,,,,,,,,,,,,
Eray C?mert,Switzerland,Switzerland,DF,28,1998,Valencia,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,31,5.2,,0,1,31,5,0,0,2,-2,-5.81,-6.76,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Fabian Rieder,Switzerland,Switzerland,"MF,FW",24,2002,Augsburg,5,3,302,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.6,2.09,0.6,0,0,60,50.3,86,0,2,23,1,1.6,1,2,-1,-0.3,-1.81,0,3,6,0,13,1,3,,,0,,,,,,,,,,,,,,,,,,
Granit Xhaka,Switzerland,Switzerland,MF,33,1992,Sunderland,6,6,600,6.7,1,0,1,0,1,1,2,0,0.15,0,0.15,0,0,9,2,22.2,1.35,0.3,0,0,100,100,100,6,0,,0,1.83,10,6,4,0.6,,0,4,12,0,4,4,4,,,0,,,,,,,,,,,,,,,,,,
Gregor Kobel,Switzerland,Switzerland,GK,28,1997,Dortmund,6,6,600,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,100,100,100,6,0,,0,1.83,10,6,4,0.6,,0,0,3,0,0,0,0,,,0,6,6,600,6,0.9,26,20,76.9,3,2,1,2,33.3,0,0,0,0,
Johan Manzambi,Switzerland,Switzerland,"MF,FW",20,2005,Freiburg,4,2,199,2.2,3,2,5,3,0,0,0,0,1.36,0.9,2.26,1.36,2.26,6,3,50,2.71,1.36,0.5,1,50,33.2,77,0,2,23,0,2.5,8,3,5,2.26,2.49,0,3,3,1,3,0,0,,,0,,,,,,,,,,,,,,,,,,
Luca Jaquez,Switzerland,Switzerland,DF,23,2003,Stuttgart,2,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,39,13,73,0,1,5,2,3,4,1,3,3.46,3.29,0,3,1,0,2,1,0,,,0,,,,,,,,,,,,,,,,,,
Manuel Akanji,Switzerland,Switzerland,DF,30,1995,Inter,6,6,600,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0.15,0.15,0,0,100,100,100,6,0,,0,1.83,10,6,4,0.6,,0,4,4,0,0,6,9,,,0,,,,,,,,,,,,,,,,,,
Marvin Keller,Switzerland,Switzerland,GK,23,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michel Aebischer,Switzerland,Switzerland,"MF,FW",29,1997,Pisa,4,2,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,1.15,0.58,0,0,39,26,68,0,2,11,1,2.5,1,1,0,0,-0.81,0,3,2,0,6,0,1,,,0,,,,,,,,,,,,,,,,,,
Miro Muheim,Switzerland,Switzerland,"DF,MF",28,1998,Hamburger SV,3,0,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,29,14.5,,0,3,29,1,0.67,0,3,-3,-3.1,-4.33,0,1,3,0,2,2,1,,,0,,,,,,,,,,,,,,,,,,
Nico Elvedi,Switzerland,Switzerland,DF,29,1996,Gladbach,6,6,600,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0.45,0,0,,100,100,100,6,0,,0,1.83,10,6,4,0.6,,0,5,6,0,0,6,2,,,0,,,,,,,,,,,,,,,,,,
Noah Okafor,Switzerland,Switzerland,"FW,MF",26,2000,Leeds United,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5,0,0,,20,3.3,,0,1,20,5,3,0,0,0,0,-0.62,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Remo Freuler,Switzerland,Switzerland,MF,34,1992,Bologna,6,6,592,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0.3,0.15,0,0,99,98.7,99,4,0,,0,1.83,10,4,6,0.91,23.41,0,8,3,1,5,8,5,,,0,,,,,,,,,,,,,,,,,,
Ricardo Rodr?guez,Switzerland,Switzerland,DF,33,1992,Real Betis,6,6,517,5.7,0,1,1,0,0,0,0,0,0,0.17,0.17,0,0.17,1,0,0,0.17,0,0,,86,86.2,86,3,0,,0,1.83,10,3,7,1.22,4.47,0,11,2,0,19,4,7,,,0,,,,,,,,,,,,,,,,,,
Ruben Vargas,Switzerland,Switzerland,MF,27,1998,Sevilla,6,3,284,3.2,2,1,3,2,0,0,0,0,0.63,0.32,0.95,0.63,0.95,6,4,66.7,1.9,1.27,0.33,0.5,47,47.3,76,0,3,19,0,1.83,9,3,6,1.9,2.47,0,6,6,2,23,2,2,,,0,,,,,,,,,,,,,,,,,,
Silvan Widmer,Switzerland,Switzerland,DF,33,1993,Mainz 05,5,1,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,35,29.2,85,0,4,23,1,2,2,3,-1,-0.51,-1.57,0,2,0,0,4,1,4,,,0,,,,,,,,,,,,,,,,,,
Yvon Mvogo,Switzerland,Switzerland,GK,32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeki Amdouni,Switzerland,Switzerland,"FW,MF",25,2000,Burnley,4,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.23,0,0,,18,12.2,,0,4,18,2,1.25,0,3,-3,-3.7,-4.89,0,5,4,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Adem Arous,Tunisia,Tunisia,DF,21,2004,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali Abdi,Tunisia,Tunisia,DF,32,1993,Nice,3,3,269,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33,0,0,,90,99.6,90,2,0,,0,0,2,12,-10,-3.35,-3.35,0,4,1,0,4,4,8,,,0,,,,,,,,,,,,,,,,,,
Anis Ben Slimane,Tunisia,Tunisia,"MF,FW",25,2001,Norwich City,3,3,240,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0.37,0.37,0,0,80,88.9,80,1,0,,0,0,2,11,-9,-3.38,-0.38,0,0,0,2,6,2,2,,,0,,,,,,,,,,,,,,,,,,
Aymen Dahmen,Tunisia,Tunisia,GK,29,1997,,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,66.7,90,2,0,,1,0,1,7,-6,-3,1,0,0,1,0,0,0,0,,,0,2,2,180,7,3.5,12,5,41.7,0,0,2,0,0,0,0,0,0,
Dylan Bronn,Tunisia,Tunisia,DF,30,1995,Servette FC,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,45,16.7,45,0,0,,2,0,0,2,-2,-4,-0.8,0,1,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,
Elias Achouri,Tunisia,Tunisia,"FW,MF",27,1999,FC Copenhagen,3,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,6.28,2.09,0,0,14,15.9,,0,3,14,0,0,0,2,-2,-4.19,-1.01,0,0,1,1,0,0,2,,,0,,,,,,,,,,,,,,,,,,
Elias Saad,Tunisia,Tunisia,"MF,FW",26,1999,Hannover 96,2,2,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.78,0,0,,58,43,58,0,0,,1,0,1,5,-4,-3.1,0.4,0,1,3,1,2,0,1,,,0,,,,,,,,,,,,,,,,,,
Ellyes Skhiri,Tunisia,Tunisia,"MF,DF",31,1995,Frankfurt,3,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,83,92.6,83,1,0,,0,0,2,10,-8,-2.88,6.12,0,0,1,0,0,2,1,,,1,,,,,,,,,,,,,,,,,,
Firas Chaouat,Tunisia,Tunisia,FW,30,1996,,3,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,16,18.1,,0,3,16,0,0,0,3,-3,-5.51,-2.66,0,1,2,3,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Hadj Mahmoud,Tunisia,Tunisia,MF,26,2000,Lugano,2,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,22,15.9,,0,2,22,1,0,0,2,-2,-4.19,-1.01,0,2,0,0,0,0,2,,,0,,,,,,,,,,,,,,,,,,
Hannibal Mejbri,Tunisia,Tunisia,MF,23,2003,Burnley,3,3,270,3,0,2,2,0,0,0,0,0,0,0.67,0.67,0,0.67,3,1,33.3,1,0.33,0,0,90,100,90,3,0,,0,0,2,12,-10,-3.33,,0,4,15,0,10,1,4,,,0,,,,,,,,,,,,,,,,,,
Hazem Mastouri,Tunisia,Tunisia,FW,28,1997,D. Makhachkala,1,1,89,1,1,0,1,1,0,0,0,0,1.01,0,1.01,1.01,1.01,3,2,66.7,3.03,2.02,0.33,0.5,89,33,89,0,0,,2,0,1,3,-2,-2.02,1.96,0,2,2,0,1,1,0,,,0,,,,,,,,,,,,,,,,,,
Isma?l Gharbi,Tunisia,Tunisia,MF,22,2004,Augsburg,3,1,127,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.13,0,0,,42,47,74,0,2,27,0,0,1,7,-6,-4.25,-1.73,0,0,2,0,1,1,1,,,0,,,,,,,,,,,,,,,,,,
Khalil Ayari,Tunisia,Tunisia,FW,21,2005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Amine Ben Hamida,Tunisia,Tunisia,DF,30,1995,,3,2,202,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,67,74.8,79,1,1,45,0,0,2,10,-8,-3.56,-0.92,0,3,1,0,1,1,9,,,0,,,,,,,,,,,,,,,,,,
Montassar Talbi,Tunisia,Tunisia,DF,28,1998,Lorient,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33,0,0,,90,100,90,3,0,,0,0,2,12,-10,-3.33,,0,1,1,0,0,5,2,,,0,,,,,,,,,,,,,,,,,,
Mortadha Ben Ouanes,Tunisia,Tunisia,"DF,MF",31,1994,Kas©¥mpa?a,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,23,8.5,,0,1,23,2,0,0,0,0,0,3.64,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Mouhib Chamakh,Tunisia,Tunisia,GK,24,2001,,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,33.3,90,1,0,,2,0,1,5,-4,-4,-1,0,0,0,0,0,0,0,,,0,1,1,90,5,5,6,1,16.7,0,0,1,0,0,0,0,0,0,
Moutaz Neffati,Tunisia,Tunisia,DF,21,2004,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omar Rekik,Tunisia,Tunisia,DF,24,2001,,2,2,180,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5,1,1,100,0.5,0.5,1,1,90,66.7,90,2,0,,1,0,1,9,-8,-4,-2,0,0,1,1,1,3,2,,,0,,,,,,,,,,,,,,,,,,
Raed Chikhaoui,Tunisia,Tunisia,DF,22,2004,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rani Khedira,Tunisia,Tunisia,MF,32,1994,Union Berlin,3,2,149,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6,0,0,,50,55.2,74,0,1,1,0,0,2,6,-4,-2.42,2.05,0,3,0,0,0,2,1,,,0,,,,,,,,,,,,,,,,,,
Rayan Elloumi,Tunisia,Tunisia,FW,18,2007,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabri Ben Hassen,Tunisia,Tunisia,GK,30,1996,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian Tounekti,Tunisia,Tunisia,FW,23,2002,Celtic,3,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,28,31.1,64,0,2,10,0,0,0,4,-4,-4.29,-1.38,0,1,0,0,3,0,0,,,0,,,,,,,,,,,,,,,,,,
Yan Valery,Tunisia,Tunisia,DF,27,1999,Young Boys,3,3,251,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,84,93,84,2,0,,0,0,2,10,-8,-2.87,6.61,0,4,0,1,7,4,1,,,0,,,,,,,,,,,,,,,,,,
Abd?lkerim Bardakc©¥,T?rkiye,Turkey,DF,31,1994,Galatasaray,3,3,265,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,1.02,0.34,0,0,88,98.1,88,2,0,,0,1,3,5,-2,-0.68,-0.68,0,1,3,0,7,2,5,,,0,,,,,,,,,,,,,,,,,,
Altay Bay©¥nd©¥r,T?rkiye,Turkey,GK,28,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arda G?ler,T?rkiye,Turkey,MF,21,2005,Real Madrid,3,3,270,3,1,0,1,1,0,0,0,0,0.33,0,0.33,0.33,0.33,12,4,33.3,4,1.33,0.08,0.25,90,100,90,3,0,,0,1,3,5,-2,-0.67,,0,3,10,2,14,2,3,,,0,,,,,,,,,,,,,,,,,,
Bar©¥? Alper Y©¥lmaz,T?rkiye,Turkey,"MF,FW",26,2000,Galatasaray,3,2,179,2,1,1,2,1,0,0,0,0,0.5,0.5,1.01,0.5,1.01,2,1,50,1.01,0.5,0.5,1,60,66.3,67,0,1,45,0,1,2,3,-1,-0.5,0.49,0,4,1,2,15,0,0,,,0,,,,,,,,,,,,,,,,,,
Can Uzun,T?rkiye,Turkey,MF,20,2005,Frankfurt,2,0,38,0.4,0,1,1,0,0,0,0,0,0,2.37,2.37,0,2.37,4,1,25,9.47,2.37,0,0,19,14.1,,0,2,19,1,1.5,1,0,1,2.37,3.53,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Deniz G?l,T?rkiye,Turkey,FW,21,2004,Porto,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,4.86,2.43,0,0,19,13.7,,0,2,19,1,0,0,0,0,0,0.77,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Eren Elmal©¥,T?rkiye,Turkey,DF,25,2000,Galatasaray,2,1,111,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,56,41.1,90,1,1,21,1,1.5,3,2,1,0.81,2.51,0,2,1,0,1,2,1,,,0,,,,,,,,,,,,,,,,,,
Ferdi Kadioglu,T?rkiye,Turkey,DF,26,1999,Brighton,2,2,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.57,0,0,,80,58.9,80,1,0,,1,0,0,3,-3,-1.7,-2.51,0,0,3,0,4,1,2,,,0,,,,,,,,,,,,,,,,,,
Hakan ?alhano?lu,T?rkiye,Turkey,MF,32,1994,Inter,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,18.2,5.5,1,0,0,90,66.7,90,2,0,,1,0,0,3,-3,-1.5,-2.5,0,2,1,0,10,1,3,,,0,,,,,,,,,,,,,,,,,,
Kaan Ayhan,T?rkiye,Turkey,"DF,MF",31,1994,Galatasaray,1,0,3,0,1,0,1,1,0,0,0,0,30,0,30,30,30,1,1,100,30,30,1,1,3,1.1,,0,1,3,2,3,1,0,1,30,31.01,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Kenan Y©¥ld©¥z,T?rkiye,Turkey,MF,21,2005,Juventus,3,2,218,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,7.1,5.78,0.41,0,0,73,80.7,87,1,1,45,0,1,2,4,-2,-0.83,-0.83,0,2,4,0,6,1,2,,,0,,,,,,,,,,,,,,,,,,
Kerem Akt?rko?lu,T?rkiye,Turkey,FW,27,1998,Fenerbah?e,2,2,129,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,2.09,0.7,0,0,65,47.8,65,0,0,,1,0,0,3,-3,-2.09,-2.73,0,0,2,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Merih Demiral,T?rkiye,Turkey,DF,28,1998,Al-Ahli,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,33.3,3,1,0,0,90,66.7,90,2,0,,1,0,0,3,-3,-1.5,-2.5,0,2,1,3,1,1,1,,,0,,,,,,,,,,,,,,,,,,
Mert G?nok,T?rkiye,Turkey,GK,37,1989,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mert M?ld?r,T?rkiye,Turkey,DF,27,1999,Fenerbah?e,3,1,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.67,0,0,,34,37.4,90,1,2,6,0,1,1,1,0,0,1.07,0,1,2,0,6,1,2,,,0,,,,,,,,,,,,,,,,,,
Orkun K?k??,T?rkiye,Turkey,MF,25,2000,Be?ikta?,3,2,153,1.7,0,1,1,0,0,0,0,0,0,0.59,0.59,0,0.59,3,0,0,1.76,0,0,,51,56.7,74,0,1,5,0,1,2,3,-1,-0.59,0.18,0,2,4,0,6,0,1,,,0,,,,,,,,,,,,,,,,,,
Ozan Kabak,T?rkiye,Turkey,DF,26,2000,Hoffenheim,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,33.3,90,1,0,,2,3,3,2,1,1,2.5,0,3,0,0,1,0,2,,,0,,,,,,,,,,,,,,,,,,
O?uz Ayd©¥n,T?rkiye,Turkey,DF,25,2000,Fenerbah?e,1,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,89,33,89,0,0,,2,3,2,2,0,0,0.99,0,0,2,0,3,0,6,,,0,,,,,,,,,,,,,,,,,,
Salih ?zcan,T?rkiye,Turkey,MF,28,1998,Dortmund,2,1,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,50,37,90,1,1,10,1,1.5,3,2,1,0.9,2.49,0,2,2,0,1,4,1,,,0,,,,,,,,,,,,,,,,,,
Samet Akayd©¥n,T?rkiye,Turkey,DF,32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U?urcan ?ak©¥r,T?rkiye,Turkey,GK,30,1996,Galatasaray,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,100,90,3,0,,0,1,3,5,-2,-0.67,,0,0,0,0,0,0,0,,,0,3,3,270,5,1.67,13,8,61.5,1,0,2,0,0,0,0,0,0,
Yunus Akg?n,T?rkiye,Turkey,MF,25,2000,Galatasaray,2,1,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,44,32.6,59,0,1,29,1,0,0,2,-2,-2.05,-2.05,0,2,1,0,2,0,0,,,0,,,,,,,,,,,,,,,,,,
Zeki ?elik,T?rkiye,Turkey,DF,29,1997,Roma,2,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0.55,0.55,0,0,82,60.4,82,0,0,,1,1.5,2,4,-2,-1.1,-1.1,0,1,0,0,1,1,3,,,0,,,,,,,,,,,,,,,,,,
?a?lar S?y?nc?,T?rkiye,Turkey,DF,30,1996,Fenerbah?e,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,7,2.6,,0,1,7,2,3,1,0,1,12.86,13.88,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
?rfan Can Kahveci,T?rkiye,Turkey,MF,30,1995,Kas©¥mpa?a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,1,0.4,,0,1,1,2,3,1,0,1,90,91,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
