player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
자손 게리,호주,호주,DF,33,1993,알비렉스 니가타,2,0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,31.0,15.9,,0,2,31.0,2,1.5,1.0,0.0,1.0,1.45,1.73,0.0,2.0,0.0,0.0,1.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
졸디 보스,호주,호주,"MF,DF",23,2002,페예노르트,4,4,308.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,1.46,0.58,0.0,0.0,77.0,79.0,77.0,2,0,,0,1.25,2.0,3.0,-1.0,-0.29,-1.39,0.0,4.0,4.0,0.0,8.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
카이 트레인,호주,호주,"DF,MF",25,2001,뉴욕시티 FC,1,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,,75.0,19.2,,0,1,75.0,3,1.0,1.0,0.0,1.0,1.2,1.49,0.0,0.0,1.0,0.0,2.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
루카스 헬링톤,호주,호주,DF,18,2007,콜로라도 래피즈,2,2,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,105.0,53.8,105.0,2,0,,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
마트헤 레크키,호주,호주,MF,35,1991,멜버른 시티,1,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,,60.0,15.4,60.0,0,0,,1,0.0,0.0,2.0,-2.0,-3.0,-3.55,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
마트헤 린,호주,호주,GK,34,1992,레반테,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,2.0,0.5,,0,1,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
미로스 데게넥,호주,호주,"DF,MF",32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모 토이레,호주,호주,FW,22,2004,노리치 시티,3,2,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.18,0.55,0.0,0.0,55.0,42.3,59.0,0,1,47.0,1,1.33,1.0,2.0,-1.0,-0.55,-0.95,0.0,4.0,2.0,1.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
네스토리 이란쿤다,호주,호주,"FW,MF",20,2006,왓퍼드,4,3,261.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,6.0,2.0,33.3,2.07,0.69,0.17,0.5,65.0,66.9,72.0,0,1,45.0,0,1.25,2.0,1.0,1.0,0.34,1.04,0.0,4.0,5.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
니스한 베루필레이,호주,호주,MF,25,2001,멜버른 빅토리,2,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,38.0,19.2,45.0,0,1,30.0,2,1.5,1.0,2.0,-1.0,-1.2,-1.49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
파트릭크 비치,호주,호주,GK,22,2003,멜버른 시티,4,4,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,97.0,99.5,97.0,3,0,,0,1.25,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,4.0,388.0,3.0,0.7,17.0,14.0,82.4,1.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,
폴 이즈조,호주,호주,GK,31,1995,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폴 오콘-에느그스트렐,호주,호주,MF,21,2005,시드니 FC,4,2,197.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,0.0,0.0,,0.0,0.0,,,49.0,50.5,80.0,0,2,19.0,0,1.25,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,5.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
테테 인기,호주,호주,FW,25,2000,FC마치다 젤비아,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,3.75,3.75,0.0,0.0,12.0,6.2,,0,2,12.0,2,2.0,1.0,0.0,1.0,3.75,4.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아레스사느드로 스크호프프,오스트리아,오스트리아,MF,32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아레크산델 프라스스,오스트리아,오스트리아,"DF,MF",25,2001,호펜하임,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,15.0,8.1,,0,2,15.0,2,0.0,0.0,2.0,-2.0,-6.21,-5.93,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
아레크산델 스크흐라겔,오스트리아,오스트리아,GK,30,1996,잘츠부르크,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,100.0,90.0,4,0,,0,1.0,6.0,9.0,-3.0,-0.75,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,4.0,4.0,360.0,9.0,2.25,22.0,13.0,59.1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,
칼네이 축우메카,오스트리아,오스트리아,MF,22,2003,도르트문트,3,0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.17,1.08,0.0,0.0,28.0,23.1,,0,3,28.0,1,1.0,2.0,3.0,-1.0,-1.08,-0.43,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
다비드 아프펭루벨,오스트리아,오스트리아,DF,25,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다비드 아라바,오스트리아,오스트리아,DF,33,1992,레알 마드리드,4,4,275.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,2.0,0.0,0.0,0.65,0.0,0.0,,69.0,76.4,69.0,1,0,,0,1.0,3.0,7.0,-4.0,-1.31,-2.37,0.0,2.0,0.0,0.0,1.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
데잔 르주비키크,오스트리아,오스트리아,MF,28,1997,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프로린 그릴리트스크,오스트리아,오스트리아,"DF,MF",30,1995,브라가,2,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,45.0,25.0,,0,2,45.0,2,0.5,2.0,4.0,-2.0,-2.0,-1.67,0.0,3.0,1.0,0.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
프로린 이게레,오스트리아,오스트리아,GK,25,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
케빈 단소,오스트리아,오스트리아,DF,27,1998,토트넘 홋스퍼,4,2,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.0,0.0,,60.0,66.9,90.0,2,2,31.0,0,1.0,3.0,6.0,-3.0,-1.12,-1.12,0.0,1.0,2.0,0.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
콘라드 라이멜,오스트리아,오스트리아,"MF,DF",29,1997,바이에른 뮌헨,4,4,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,0.0,0.25,0.0,0.0,,90.0,100.0,90.0,4,0,,0,1.0,6.0,9.0,-3.0,-0.75,,0.0,6.0,3.0,3.0,4.0,2.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
말켈 사비트젤,오스트리아,오스트리아,MF,32,1994,도르트문트,4,4,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,5.0,2.0,40.0,1.25,0.5,0.2,0.5,90.0,100.0,90.0,4,0,,0,1.0,6.0,9.0,-3.0,-0.75,,0.0,2.0,3.0,1.0,31.0,6.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
말코 프릴드,오스트리아,오스트리아,DF,28,1998,베르더 브레멘,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,24.0,6.7,,0,1,24.0,3,0.0,0.0,1.0,-1.0,-3.75,-3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
말코 알노토비크,오스트리아,오스트리아,FW,37,1989,츠르베나 즈베즈다,4,1,144.0,1.6,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.25,0.0,1.25,0.62,0.62,3.0,3.0,100.0,1.87,1.87,0.33,0.33,36.0,40.0,45.0,0,3,33.0,0,1.0,3.0,5.0,-2.0,-1.25,-0.83,0.0,3.0,1.0,5.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
미크할 그레고리트스크,오스트리아,오스트리아,FW,32,1994,아우크스부르크,3,2,188.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,1.0,0.0,0.0,0.48,0.0,0.0,,63.0,52.2,72.0,0,1,45.0,1,0.33,2.0,4.0,-2.0,-0.96,-0.43,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
미크할 스보보다,오스트리아,오스트리아,DF,27,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
니코라스 세아르드,오스트리아,오스트리아,MF,25,2001,라이프치히,4,4,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.86,0.0,0.0,,79.0,87.5,79.0,3,0,,0,1.0,6.0,7.0,-1.0,-0.29,3.71,0.0,1.0,1.0,0.0,3.0,4.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
파트릭크 페느트즈,오스트리아,오스트리아,GK,29,1997,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파트릭크 임멜,오스트리아,오스트리아,"FW,MF",25,2001,볼프스부르크,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.29,0.0,0.0,,11.0,5.8,,0,2,11.0,2,1.5,1.0,1.0,0.0,0.0,0.8,0.0,3.0,1.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
폴 안넬,오스트리아,오스트리아,MF,20,2005,PSV 에인트호번,4,2,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0,,59.0,65.0,79.0,1,2,39.0,0,1.0,4.0,6.0,-2.0,-0.77,-0.05,0.0,4.0,2.0,0.0,1.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
피립프 린하르트,오스트리아,오스트리아,DF,29,1996,프라이부르크,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,90.0,50.0,90.0,2,0,,2,2.0,6.0,4.0,2.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
필립프 므에네,오스트리아,오스트리아,DF,32,1994,마인츠,2,2,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.61,0.0,0.0,,74.0,40.8,74.0,0,0,,2,2.0,3.0,3.0,0.0,0.0,1.27,0.0,1.0,1.0,0.0,6.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
로마노 스크흐미드,오스트리아,오스트리아,"MF,FW",26,2000,베르더 브레멘,4,4,263.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,2.0,1.0,50.0,0.68,0.34,0.5,1.0,66.0,73.1,66.0,0,0,,0,1.0,3.0,4.0,-1.0,-0.34,1.51,0.0,3.0,4.0,0.0,3.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
사사 카라즈드지크,오스트리아,오스트리아,FW,28,1997,LASK,3,1,77.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.17,0.0,1.17,1.17,1.17,4.0,1.0,25.0,4.68,1.17,0.25,1.0,26.0,21.4,45.0,0,2,16.0,1,1.33,2.0,2.0,0.0,0.0,0.95,0.0,2.0,2.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
스테판 포스크,오스트리아,오스트리아,DF,29,1997,마인츠,4,4,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.82,0.0,0.0,,83.0,91.9,83.0,2,0,,0,1.0,6.0,7.0,-1.0,-0.27,5.93,0.0,7.0,3.0,0.0,3.0,10.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
크사벨 스크흐라겔,오스트리아,오스트리아,MF,28,1997,라이프치히,4,4,238.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.38,1.0,0.0,0.0,0.38,0.0,0.0,,60.0,66.1,60.0,1,0,,0,1.0,2.0,5.0,-3.0,-1.13,-1.13,0.0,6.0,0.0,0.0,1.0,7.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
아레크시스 사레마케르스,벨기에,벨기에,MF,26,1999,AC 밀란,4,1,83.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.08,0.0,1.08,1.08,1.08,4.0,1.0,25.0,4.34,1.08,0.25,1.0,21.0,14.6,57.0,0,3,9.0,2,1.75,3.0,2.0,1.0,1.08,-0.02,0.0,0.0,2.0,2.0,1.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아마도이 오나나,벨기에,벨기에,MF,24,2001,아스톤 빌라,4,2,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.7,0.0,0.0,,27.0,18.6,38.0,0,2,16.0,1,2.5,4.0,2.0,2.0,1.7,0.73,0.0,1.0,3.0,0.0,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아르트훌 시테,벨기에,벨기에,DF,26,2000,프랑크푸르트,3,2,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,1.97,0.39,0.0,0.0,76.0,40.0,105.0,2,1,18.0,3,2.33,8.0,3.0,5.0,1.97,1.45,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
아크셀 이트셀,벨기에,벨기에,"DF,MF",37,1989,지로나,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,17.0,5.8,,0,2,17.0,4,1.5,1.0,1.0,0.0,0.0,-1.17,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
브란돈 메크헤레,벨기에,벨기에,DF,33,1993,클럽 브뤼헤,6,6,570.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,0.79,0.16,0.0,0.0,95.0,100.0,95.0,6,0,,0,1.83,14.0,7.0,7.0,1.11,,0.0,9.0,2.0,0.0,0.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
찰레스 데 케테라레,벨기에,벨기에,"FW,MF",25,2001,아탈란타,5,5,350.0,3.9,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.77,0.26,1.03,0.77,1.03,6.0,5.0,83.3,1.54,1.29,0.5,0.6,70.0,61.4,70.0,1,0,,1,2.0,8.0,6.0,2.0,0.51,-1.53,0.0,2.0,3.0,2.0,3.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
디고 모레라,벨기에,벨기에,MF,21,2004,스트라스부르,1,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,58.0,10.2,,0,1,58.0,5,3.0,3.0,0.0,3.0,4.66,3.95,0.0,2.0,1.0,1.0,5.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
도디 루케바키,벨기에,벨기에,MF,28,1997,벤피카,3,1,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,3.84,0.55,0.0,0.0,55.0,28.8,66.0,0,2,49.0,3,2.33,6.0,1.0,5.0,2.74,2.3,0.0,1.0,2.0,0.0,6.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
하느스 바나켄,벨기에,벨기에,MF,33,1992,클럽 브뤼헤,6,3,319.0,3.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.28,0.56,0.85,0.28,0.85,5.0,1.0,20.0,1.41,0.28,0.2,1.0,53.0,56.0,70.0,1,3,36.0,0,1.83,9.0,5.0,4.0,1.13,0.05,0.0,0.0,6.0,0.0,2.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
제레미 도쿠,벨기에,벨기에,MF,24,2002,맨체스터 시티,5,4,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,0.87,0.29,0.0,0.0,62.0,54.2,71.0,1,1,24.0,0,2.0,5.0,5.0,0.0,0.0,-2.41,0.0,4.0,18.0,0.0,6.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
조쿤 세이스,벨기에,벨기에,DF,21,2005,클럽 브뤼헤,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,30.0,5.3,,0,1,30.0,5,0.0,0.0,1.0,-1.0,-3.0,-4.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
케빈 더브라위너,벨기에,벨기에,MF,34,1991,나폴리,5,5,382.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,20.0,5.0,25.0,4.71,1.18,0.05,0.2,76.0,67.0,76.0,0,0,,1,1.6,5.0,4.0,1.0,0.24,-2.64,0.0,2.0,4.0,0.0,21.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
코니 데 인텔,벨기에,벨기에,DF,24,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
리느드로 트로스사르드,벨기에,벨기에,"MF,FW",31,1994,아스널,6,6,506.0,5.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.36,0.36,0.71,0.36,0.71,17.0,3.0,17.6,3.02,0.53,0.12,0.67,84.0,88.8,84.0,2,0,,0,1.83,10.0,5.0,5.0,0.89,-1.92,0.0,4.0,8.0,1.0,7.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
마티스 펠난데즈-팔도,벨기에,벨기에,"FW,MF",21,2005,릴,3,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.14,0.0,0.0,,15.0,7.7,,0,3,15.0,3,1.67,3.0,1.0,2.0,4.09,3.24,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
마크심 데 쿠펠,벨기에,벨기에,DF,25,2000,브라이턴,6,5,442.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,2.04,1.22,0.0,0.0,74.0,77.5,81.0,3,1,35.0,0,1.83,11.0,5.0,6.0,1.22,0.52,0.0,7.0,2.0,0.0,12.0,6.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
미케 펜데르스,벨기에,벨기에,GK,20,2005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나트한 느고이,벨기에,벨기에,DF,23,2003,릴,4,4,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27,0.0,0.0,,84.0,58.8,84.0,3,0,,1,1.25,6.0,4.0,2.0,0.54,-1.38,0.0,6.0,1.0,0.0,0.0,7.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
니코라스 라스킨,벨기에,벨기에,MF,25,2001,레인저스,6,3,341.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53,2.0,1.0,50.0,0.53,0.26,0.0,0.0,57.0,59.8,78.0,1,3,35.0,0,1.83,10.0,3.0,7.0,1.85,1.85,0.0,12.0,3.0,0.0,7.0,2.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
로메루 루카쿠,벨기에,벨기에,FW,33,1993,나폴리,6,1,233.0,2.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.16,0.39,1.55,1.16,1.55,6.0,3.0,50.0,2.32,1.16,0.5,1.0,39.0,40.9,72.0,0,5,32.0,0,1.83,6.0,2.0,4.0,1.55,0.74,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
센네 람메느스,벨기에,벨기에,GK,23,2002,맨체스터 유나이티드,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,20.0,3.5,,0,1,20.0,5,0.0,0.0,1.0,-1.0,-4.5,-5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,20.0,1.0,4.5,3.0,2.0,66.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
티보 쿠르투아,벨기에,벨기에,GK,34,1992,레알 마드리드,6,6,550.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,92.0,96.5,92.0,5,0,,0,1.83,14.0,6.0,8.0,1.31,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6.0,6.0,550.0,6.0,0.98,20.0,14.0,70.0,3.0,2.0,1.0,1.0,16.7,0.0,0.0,0.0,0.0,
소마스 므닐,벨기에,벨기에,DF,34,1991,릴,3,2,190.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.47,2.0,1.0,50.0,0.95,0.47,0.0,0.0,63.0,33.3,74.0,1,1,43.0,3,1.67,4.0,1.0,3.0,1.42,0.47,0.0,9.0,0.0,0.0,7.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
티모트히 카스탁네,벨기에,벨기에,DF,30,1995,풀럼,6,5,478.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19,3.0,1.0,33.3,0.56,0.19,0.0,0.0,80.0,83.9,89.0,4,1,33.0,0,1.83,13.0,7.0,6.0,1.13,0.15,0.0,7.0,2.0,0.0,20.0,8.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
이리 티레마느스,벨기에,벨기에,MF,29,1997,아스톤 빌라,5,5,474.0,5.3,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.38,0.0,0.38,0.19,0.19,11.0,3.0,27.3,2.09,0.57,0.09,0.33,95.0,83.2,95.0,4,0,,0,2.2,11.0,5.0,6.0,1.14,0.2,0.0,7.0,10.0,1.0,15.0,2.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
